Date,InterestRate,CROBEX,ERSTEAdriaticEquity,OTPMeridian20,ZBAktiv,RaiffeisenDMF,ERSTEPlaviEXPERT,ERSTEPlaviPROTECT
10-Jun-2014,0.49,1762.93,75.59,90.2685,104.04185,190.9869,164.601,168.4195
11-Jun-2014,0.49,1765.19,75.61,90.1466,104.60156,191.2467,164.8271,168.6894
12-Jun-2014,0.49,1774.2,75.47,90.153,104.30639,191.4329,164.9466,168.8229
13-Jun-2014,0.49,1781.42,75.32,89.6341,104.55901,191.371,164.999,168.8995
14-Jun-2014,0.49,1781.42,75.32,89.6341,104.4437,191.3683,164.9475,168.8753
15-Jun-2014,0.49,1781.42,75.32,89.6341,104.4437,191.3796,164.9562,168.8914
16-Jun-2014,0.49,1789.89,75.22,89.5048,104.4437,191.2945,165.0317,168.8292
17-Jun-2014,0.49,1797.37,75.08,89.565,104.33248,191.4848,165.3559,168.8411
18-Jun-2014,0.49,1804.64,75.39,89.6552,104.24981,191.8182,165.4893,168.9022
19-Jun-2014,0.49,1804.64,75.39,89.6552,103.94598,192.0091,165.6815,169.0173
20-Jun-2014,0.49,1817.58,75.23,89.7565,103.94598,192.2267,165.6879,169.0134
21-Jun-2014,0.49,1817.58,75.23,89.7565,103.91205,192.1559,165.5992,168.95
22-Jun-2014,0.49,1817.58,75.23,89.7565,103.91205,192.1889,165.6083,168.9672
23-Jun-2014,0.49,1804.4,75.29,90.0135,103.91205,190.73,165.3759,168.8546
24-Jun-2014,0.49,1796.98,75.65,90.0756,104.03609,191.4742,165.6996,169.0034
25-Jun-2014,0.49,1796.98,75.65,90.0756,104.1545,191.3405,165.5182,168.9502
26-Jun-2014,0.49,1806.18,76.07,90.0066,104.1545,191.4521,165.6503,169.1076
27-Jun-2014,0.49,1802.86,76.3,90.3939,104.51665,191.9094,164.8614,169.0979
28-Jun-2014,0.49,1802.86,76.3,90.3939,104.41021,191.919,164.8712,169.1151
29-Jun-2014,0.49,1802.86,76.3,90.3939,104.41021,191.9303,164.8803,169.1323
30-Jun-2014,0.49,1791.48,76,90.7339,104.41021,191.8856,164.8164,169.1922
01-Jul-2014,0.49,1781.96,76.29,90.6515,104.84977,191.5595,165.5895,169.011
02-Jul-2014,0.49,1774.07,76.29,90.9281,104.81604,190.7988,165.5728,168.9101
03-Jul-2014,0.49,1772.57,76.08,90.8172,105.04548,191.7163,165.8908,169.0165
04-Jul-2014,0.49,1796.43,76.6,90.7893,105.19593,191.7663,166.2416,169.0771
05-Jul-2014,0.49,1796.43,76.6,90.7893,105.3516,191.9147,166.4082,169.219
06-Jul-2014,0.49,1796.43,76.6,90.7893,105.3516,191.9261,166.4172,169.2362
07-Jul-2014,0.49,1805.28,76.55,90.2751,105.3516,191.8998,166.3506,169.2425
08-Jul-2014,0.49,1790.94,76,89.8658,105.2264,191.6509,165.9419,169.282
09-Jul-2014,0.49,1796.04,76.13,90.0756,105.57536,191.3214,165.997,169.2327
10-Jul-2014,0.49,1806.76,75.92,89.7679,105.24059,191.3567,166.0337,169.2993
11-Jul-2014,0.49,1805.57,75.71,89.6807,105.24296,191.478,166.1457,169.3693
12-Jul-2014,0.49,1805.57,75.71,89.6807,104.99124,191.6372,166.2681,169.4918
13-Jul-2014,0.49,1805.57,75.71,89.6807,104.99124,191.6481,166.2769,169.5086
14-Jul-2014,0.49,1802.85,75.61,89.865,104.99124,191.991,166.4732,169.5595
15-Jul-2014,0.49,1808.38,75.88,89.9398,104.91389,192.0593,166.3381,169.5519
16-Jul-2014,0.49,1822.61,76.05,90.1389,105.49781,192.6498,166.7321,169.6253
17-Jul-2014,0.49,1805.06,76.3,89.9447,106.10067,192.5122,166.5463,169.6816
18-Jul-2014,0.49,1838.51,76.69,89.8643,106.57153,192.7383,167.0768,169.7443
19-Jul-2014,0.49,1838.51,76.69,89.8643,105.97886,192.6862,167.0566,169.7258
20-Jul-2014,0.49,1838.51,76.69,89.8643,105.97886,192.6961,167.065,169.742
21-Jul-2014,0.49,1837,76.43,89.5765,105.97886,192.2003,166.8057,169.8233
22-Jul-2014,0.49,1844.03,76.86,90.0902,106.66835,192.4006,166.9431,169.8636
23-Jul-2014,0.49,1826.46,76.64,90.2319,106.54944,192.2003,167.0908,169.9632
24-Jul-2014,0.49,1830.84,76.79,90.0902,106.64606,192.6595,167.2533,170.0708
25-Jul-2014,0.49,1831.9,76.85,90.2047,106.31755,192.7439,167.4564,170.2052
26-Jul-2014,0.49,1831.9,76.85,90.2047,106.27009,192.8883,167.5761,170.3233
27-Jul-2014,0.49,1831.9,76.85,90.2047,106.27009,192.8981,167.5843,170.3389
28-Jul-2014,0.49,1819.25,76.81,89.8224,106.27009,192.6263,167.5126,170.3899
29-Jul-2014,0.49,1822.14,76.52,89.7853,106.31143,192.9348,167.4983,170.4815
30-Jul-2014,0.49,1806.6,76.4,89.4267,106.75988,192.6923,167.3693,170.4919
31-Jul-2014,0.49,1815.3,76.41,89.0385,107.12955,192.6104,167.2629,170.5477
01-Aug-2014,0.49,1813.66,76.31,88.8141,106.64094,191.8964,167.0409,170.4577
02-Aug-2014,0.49,1813.66,76.31,88.8141,106.05369,191.7899,166.9586,170.3887
03-Aug-2014,0.49,1813.66,76.31,88.8141,106.05369,191.7984,166.9663,170.4037
04-Aug-2014,0.49,1811.23,75.91,88.6316,106.05369,191.7469,166.9046,170.3669
05-Aug-2014,0.49,1811.23,75.91,88.6316,105.31092,191.5671,166.6962,170.2526
06-Aug-2014,0.49,1803.23,76.33,87.924,105.31092,191.3891,166.3544,170.0723
07-Aug-2014,0.49,1809.55,76.46,87.8721,105.31611,191.7232,166.151,170.227
08-Aug-2014,0.49,1806.25,76.01,87.6303,105.27003,191.5383,165.9081,169.9262
09-Aug-2014,0.49,1806.25,76.01,87.6303,105.12326,191.6878,165.9936,170.0265
10-Aug-2014,0.49,1806.25,76.01,87.6303,105.12326,191.6983,166.001,170.0408
11-Aug-2014,0.49,1799.15,76.28,87.9896,105.12326,191.3599,166.19,170.064
12-Aug-2014,0.49,1799.8,76.47,88.1321,105.19498,191.332,166.0691,170.1085
13-Aug-2014,0.49,1817.61,76.7,88.513,105.51065,192.002,166.6591,170.3208
14-Aug-2014,0.49,1823.23,76.94,88.5909,105.99966,192.0882,166.845,170.3452
15-Aug-2014,0.49,1823.23,76.94,88.5909,106.53486,191.9103,166.6515,170.3113
16-Aug-2014,0.49,1823.23,76.94,88.5909,106.53486,191.9208,166.6588,170.3256
17-Aug-2014,0.49,1823.23,76.94,88.5909,106.53486,191.9313,166.6662,170.3398
18-Aug-2014,0.49,1833.17,77.13,89.0104,106.53486,192.2641,167.2394,170.3969
19-Aug-2014,0.49,1845.54,77.5,89.6025,107.5003,192.5314,167.4684,170.332
20-Aug-2014,0.49,1854.76,78.05,89.9316,107.51086,192.6198,167.5493,170.3236
21-Aug-2014,0.49,1859.15,78.25,90.3077,107.9136,193.3443,167.9251,170.4214
22-Aug-2014,0.49,1866.63,78,90.3803,108.19704,193.5927,167.8383,170.4528
23-Aug-2014,0.49,1866.63,78,90.3803,109.1793,193.8274,167.9856,170.6168
24-Aug-2014,0.49,1866.63,78,90.3803,109.1793,193.8387,167.9932,170.6315
25-Aug-2014,0.49,1851.32,78.05,90.8028,109.1793,194.0362,168.1448,170.6532
26-Aug-2014,0.49,1861.13,78.26,91.4636,109.28983,194.9144,168.5353,170.7836
27-Aug-2014,0.49,1869.5,78.76,91.8898,109.7262,194.8491,168.791,170.8942
28-Aug-2014,0.49,1863.17,79.34,91.329,109.32474,194.8083,168.8482,171.0504
29-Aug-2014,0.49,1850.73,79.22,91.1387,109.13446,194.2989,168.6527,171.0175
30-Aug-2014,0.49,1850.73,79.22,91.1387,108.87682,194.4079,168.7345,171.1057
31-Aug-2014,0.49,1850.73,79.22,91.1387,108.87682,194.4174,168.74,171.1183
01-Sep-2014,0.49,1846.85,79.02,91.1452,108.87682,194.2436,168.7159,171.1178
02-Sep-2014,0.49,1852.83,79.18,91.0872,109.3412,194.6737,168.9028,171.0491
03-Sep-2014,0.49,1847.17,79.38,91.4472,109.5845,194.7068,169.0732,171.0253
04-Sep-2014,0.49,1847.18,79.13,91.3351,109.51546,194.4815,169.1601,171.0129
05-Sep-2014,0.49,1841.95,78.98,91.4906,109.35141,194.3425,169.1667,171.1197
06-Sep-2014,0.49,1841.95,78.98,91.4906,109.94013,194.8586,169.6753,171.5693
07-Sep-2014,0.49,1841.95,78.98,91.4906,109.94013,194.8703,169.6833,171.5848
08-Sep-2014,0.49,1849.67,79.17,91.8336,109.94013,194.8786,169.7925,171.6006
09-Sep-2014,0.49,1851.22,79.41,91.8475,110.13914,195.7371,169.6674,171.7337
10-Sep-2014,0.49,1855.42,79.39,92.0127,110.44538,196.078,169.7466,171.7812
11-Sep-2014,0.49,1864.2,79.95,91.9185,110.77672,196.2406,169.7826,171.6839
12-Sep-2014,0.49,1858.2,80,91.8544,110.93727,196.1063,170.0531,171.7621
13-Sep-2014,0.49,1858.2,80,91.8544,110.51228,196.1414,170.0789,171.7945
14-Sep-2014,0.49,1858.2,80,91.8544,110.51228,196.1532,170.0869,171.81
15-Sep-2014,0.49,1861.02,79.77,91.876,110.51228,196.2195,169.8648,171.7914
16-Sep-2014,0.49,1868.36,80.44,91.9357,111.05664,196.6844,170.06,171.8598
17-Sep-2014,0.49,1881.47,81.14,91.9002,111.6288,196.5108,170.2593,171.7584
18-Sep-2014,0.49,1894.08,81.13,91.8519,111.8072,196.8047,170.6416,171.7843
19-Sep-2014,0.49,1909.87,81.97,92.4158,112.32379,197.284,171.0704,172.0405
20-Sep-2014,0.49,1909.87,81.97,92.4158,112.33699,197.2767,171.0677,172.0404
21-Sep-2014,0.49,1909.87,81.97,92.4158,112.33699,197.2883,171.0756,172.0559
22-Sep-2014,0.49,1912.97,82.41,92.6217,112.33699,196.8352,171.3246,172.1798
23-Sep-2014,0.49,1922.52,82.83,92.7504,113.09605,197.2982,171.3964,172.2178
24-Sep-2014,0.49,1930.34,82.93,92.8503,113.55304,197.573,171.8168,172.2923
25-Sep-2014,0.49,1923.41,83.29,92.8366,113.28068,197.7625,171.8765,172.3525
26-Sep-2014,0.49,1922.22,83.08,92.4991,113.33115,198.1874,171.9214,172.5196
27-Sep-2014,0.49,1922.22,83.08,92.4991,112.68431,198.1329,171.8704,172.4812
28-Sep-2014,0.49,1922.22,83.08,92.4991,112.68431,198.1445,171.8781,172.4962
29-Sep-2014,0.49,1919.02,82.73,91.6332,112.68431,199.0179,171.6789,172.5976
30-Sep-2014,0.49,1918.06,82.88,92.0464,112.70468,199.1121,171.9359,172.8223
01-Oct-2014,0.49,1923.76,83.19,91.903,112.90929,198.9938,171.7855,172.9779
02-Oct-2014,0.49,1927.22,83.34,91.5881,112.95445,199.009,171.5013,172.9592
03-Oct-2014,0.49,1927.23,83.45,91.7439,113.36782,199.0557,171.8838,172.998
04-Oct-2014,0.49,1927.23,83.45,91.7439,114.81414,199.0371,171.8711,172.9888
05-Oct-2014,0.49,1927.23,83.45,91.7439,114.81414,199.0488,171.8791,173.0043
06-Oct-2014,0.49,1913.89,83.47,91.6917,114.81414,198.933,171.9471,173.0553
07-Oct-2014,0.49,1909.25,83.91,91.3813,114.88847,198.6761,171.7474,173.1212
08-Oct-2014,0.49,1909.25,83.91,91.3813,114.49536,198.7281,171.6222,173.0749
09-Oct-2014,0.49,1895.93,83.6,91.1337,114.49536,198.4541,171.2735,173.3124
10-Oct-2014,0.49,1880.97,83.6,90.1308,113.51555,197.7296,170.4447,173.1633
11-Oct-2014,0.49,1880.97,83.6,90.1308,113.13566,198.0035,170.6524,173.3349
12-Oct-2014,0.49,1880.97,83.6,90.1308,113.13566,198.0152,170.66,173.3503
13-Oct-2014,0.49,1864.92,83.3,90.0134,113.13566,197.704,170.275,173.3664
14-Oct-2014,0.49,1861.02,82.8,89.3603,112.15101,197.7154,170.202,173.434
15-Oct-2014,0.49,1824.11,82.08,88.3318,111.70718,197.2138,169.3475,173.6214
16-Oct-2014,0.49,1814.92,81.88,87.4094,110.61467,196.8318,168.9356,173.598
17-Oct-2014,0.49,1837.3,81.87,88.6126,110.64267,197.0235,169.5342,173.5731
18-Oct-2014,0.49,1837.3,81.87,88.6126,110.96982,197.065,169.5452,173.6235
19-Oct-2014,0.49,1837.3,81.87,88.6126,110.96982,197.0767,169.5528,173.6388
20-Oct-2014,0.49,1835.12,82.11,88.8363,110.96982,197.2197,169.8099,173.6772
21-Oct-2014,0.49,1833.08,82.65,89.6692,111.39851,197.7278,170.5344,173.7326
22-Oct-2014,0.49,1851.73,82.63,89.5986,111.59973,197.7312,170.6309,173.6497
23-Oct-2014,0.49,1844.25,82.63,89.592,110.95622,197.8382,170.6758,173.6517
24-Oct-2014,0.49,1845.99,83.01,89.4752,111.19982,198.4521,170.8533,173.8381
25-Oct-2014,0.49,1845.99,83.01,89.4752,111.19982,198.5683,170.9354,173.9202
26-Oct-2014,0.49,1845.99,83.01,89.4752,111.19982,198.58,170.943,173.9356
27-Oct-2014,0.49,1826.5,82.12,89.0095,111.19982,198.2464,170.6563,173.9415
28-Oct-2014,0.49,1825.48,82.54,89.4305,111.43387,198.4154,170.9699,173.9975
29-Oct-2014,0.49,1824.79,82.27,89.4281,111.3581,198.2078,170.8995,173.9854
30-Oct-2014,0.49,1835.29,82.46,89.7135,111.41349,196.7937,170.7252,173.8449
31-Oct-2014,0.49,1838.75,82.66,90.3026,111.61002,198.0564,171.7294,174.0886
01-Nov-2014,0.49,1838.75,82.66,90.3026,111.55052,197.9769,171.6811,174.0395
02-Nov-2014,0.49,1838.75,82.66,90.3026,111.55052,197.9886,171.6886,174.0548
03-Nov-2014,0.49,1844.09,82.6,90.3388,111.55052,198.2496,171.6139,174.0565
04-Nov-2014,0.49,1835.84,82.42,90.3248,111.61998,198.4058,171.41,174.1582
05-Nov-2014,0.49,1837.43,82.35,90.1158,111.1675,198.6902,171.5466,174.1231
06-Nov-2014,0.49,1843.94,82.67,90.1622,111.35109,198.6354,171.6705,174.0475
07-Nov-2014,0.49,1831.99,82.58,89.9598,110.78136,198.3545,171.2111,173.9565
08-Nov-2014,0.49,1831.99,82.58,89.9598,111.95404,198.7072,171.4949,174.1709
09-Nov-2014,0.49,1831.99,82.58,89.9598,111.95404,198.7183,171.5018,174.1856
10-Nov-2014,0.49,1820.03,82.2,89.993,111.95404,199.0385,171.6526,174.2936
11-Nov-2014,0.49,1811.74,82.06,89.7785,111.48427,198.7975,171.3316,174.1654
12-Nov-2014,0.49,1809.72,81.81,89.6468,111.45333,199.1752,171.3541,174.3605
13-Nov-2014,0.49,1814.21,81.92,89.4788,111.23339,199.1349,171.2551,174.3568
14-Nov-2014,0.49,1815.37,81.92,89.4499,110.7883,199.1321,171.3496,174.4118
15-Nov-2014,0.49,1815.37,81.92,89.4499,110.83472,199.2141,171.3986,174.4728
16-Nov-2014,0.49,1815.37,81.92,89.4499,110.83472,199.2256,171.4058,174.4878
17-Nov-2014,0.49,1800.44,81.81,89.5055,110.83472,199.2527,171.2824,174.5097
18-Nov-2014,0.49,1797.37,81.68,89.7734,110.49466,199.3643,171.2647,174.5024
19-Nov-2014,0.49,1806.65,81.76,89.9022,110.20122,199.3662,171.4233,174.5139
20-Nov-2014,0.49,1806.78,81.34,89.7701,109.66808,199.3114,171.5089,174.4779
21-Nov-2014,0.49,1809.61,81.38,90.3669,110.03993,199.4943,172.2335,174.5498
22-Nov-2014,0.49,1809.61,81.38,90.3669,109.91072,199.7257,172.4442,174.6842
23-Nov-2014,0.49,1809.61,81.38,90.3669,109.91072,199.7369,172.4514,174.6991
24-Nov-2014,0.49,1797.21,81.04,90.4386,109.91072,199.7379,172.4933,174.7258
25-Nov-2014,0.49,1809.9,81.06,90.2777,109.78779,199.6878,172.7484,174.7191
26-Nov-2014,0.49,1812.69,80.99,90.0286,109.81643,199.5398,172.8737,174.7458
27-Nov-2014,0.49,1802.63,80.81,89.7504,109.54776,198.8262,172.7721,174.7531
28-Nov-2014,0.49,1792.02,80.61,89.695,109.71199,199.2891,173.1641,174.823
29-Nov-2014,0.49,1792.02,80.61,89.695,109.71604,199.3645,173.2169,174.8744
30-Nov-2014,0.49,1792.02,80.61,89.695,109.71604,199.3758,173.2241,174.8893
01-Dec-2014,0.49,1785.03,80.81,89.2129,109.71604,199.7157,172.8061,174.9118
02-Dec-2014,0.49,1782.22,80.69,89.2889,109.32862,199.8298,173.1761,174.89
03-Dec-2014,0.49,1771.68,80.43,89.3651,109.30862,199.5998,173.1997,174.8893
04-Dec-2014,0.49,1773.12,80.88,89.3098,109.41006,199.6627,173.3604,175.0237
05-Dec-2014,0.49,1776.13,80.7,89.4484,109.16774,200.204,173.8852,175.0147
06-Dec-2014,0.49,1776.13,80.7,89.4484,108.30444,200.1233,173.8108,174.9806
07-Dec-2014,0.49,1776.13,80.7,89.4484,108.30444,200.1346,173.8164,174.9938
08-Dec-2014,0.49,1762.19,80.32,89.1122,108.30444,200.0686,173.4641,175.0114
09-Dec-2014,0.49,1758.77,79.77,87.2224,107.35149,199.8825,173.0322,175.247
10-Dec-2014,0.49,1756.03,79.54,86.9793,107.50977,199.3643,172.6223,175.2141
11-Dec-2014,0.49,1760.51,79.35,85.973,106.25428,199.3801,172.6376,175.2686
12-Dec-2014,0.49,1758.37,79.21,85.5143,105.94359,198.5845,171.761,175.0056
13-Dec-2014,0.49,1758.37,79.21,85.5143,104.75807,198.7141,171.8512,175.0909
14-Dec-2014,0.49,1758.37,79.21,85.5143,104.75807,198.7249,171.8586,175.1077
15-Dec-2014,0.49,1744.38,78.82,84.8254,104.75807,197.7194,170.7813,174.5307
16-Dec-2014,0.49,1737.76,78.15,84.0693,102.31851,197.3605,170.465,174.017
17-Dec-2014,0.49,1736.9,78.01,83.9353,101.45016,196.9737,170.5808,174.1586
18-Dec-2014,0.49,1742.99,77.88,84.8283,102.54775,197.3724,171.3405,174.3517
19-Dec-2014,0.49,1751.94,78.07,85.2107,103.33018,197.9147,171.9645,174.7014
20-Dec-2014,0.49,1751.94,78.07,85.2107,103.95666,198.0275,172.0557,174.7541
21-Dec-2014,0.49,1751.94,78.07,85.2107,103.95666,198.0391,172.0634,174.7714
22-Dec-2014,0.49,1751.07,78.46,86.0105,103.95666,198.3832,172.4504,174.8354
23-Dec-2014,0.49,1740.2,78.03,86.0024,103.32458,198.6106,172.4786,174.9744
24-Dec-2014,0.49,1740.2,77.97,86.0383,103.73249,198.6701,172.5235,175.0151
25-Dec-2014,0.49,1740.2,77.97,86.0383,103.67324,198.7714,172.5928,175.0534
26-Dec-2014,0.49,1740.2,77.97,86.0383,103.67324,198.8152,172.7251,175.0616
27-Dec-2014,0.49,1740.2,77.97,86.0383,103.67324,198.8268,172.7327,175.0789
28-Dec-2014,0.49,1740.2,77.97,86.0383,103.67324,198.8383,172.7404,175.0961
29-Dec-2014,0.49,1735.23,78.34,85.5958,103.67324,199.118,173.0464,175.2916
30-Dec-2014,0.49,1738.84,78.74,85.7675,104.39876,198.9318,172.9281,175.2785
31-Dec-2014,0.49,1745.44,79.39,85.9962,105.64257,199.3986,173.4359,175.4545
01-Jan-2015,0.36,1745.44,79.39,85.9962,104.97589,199.4083,173.469,175.5165
02-Jan-2015,0.36,1740.6,79.19,85.865,104.97589,199.3582,173.3862,175.5411
03-Jan-2015,0.36,1740.6,79.19,85.865,105.21864,199.5572,173.5359,175.6271
04-Jan-2015,0.36,1740.6,79.19,85.865,105.21864,199.5685,173.5433,175.6436
05-Jan-2015,0.36,1765.12,79.4,85.5788,105.21864,199.169,173.1693,175.7321
06-Jan-2015,0.36,1765.12,79.4,85.5788,104.94643,199.3187,173.1297,175.847
07-Jan-2015,0.36,1770.68,79.4,85.6382,104.94643,200.3239,173.6541,175.8707
08-Jan-2015,0.36,1781.74,79.43,86.0854,105.71863,201.5135,174.735,176.2506
09-Jan-2015,0.36,1772.13,79.05,85.7832,105.0356,201.3299,174.5505,176.2928
10-Jan-2015,0.36,1772.13,79.05,85.7832,104.26475,201.2566,174.4982,176.275
11-Jan-2015,0.36,1772.13,79.05,85.7832,104.26475,201.2681,174.5057,176.2899
12-Jan-2015,0.36,1770.25,79.07,86.0469,104.26475,201.9932,174.92,176.574
13-Jan-2015,0.36,1777.52,79.02,86.1676,104.39294,202.3556,175.3456,176.8163
14-Jan-2015,0.36,1787.94,79.31,85.8571,104.02241,202.2153,175.1534,176.9016
15-Jan-2015,0.36,1772.92,79.03,85.9583,103.95447,202.5777,175.6101,177.1796
16-Jan-2015,0.36,1779.88,79.49,86.1234,104.30294,203.6546,175.9866,177.4095
17-Jan-2015,0.36,1779.88,79.49,86.1234,104.28843,203.8826,176.1596,177.5236
18-Jan-2015,0.36,1779.88,79.49,86.1234,104.28843,203.8946,176.167,177.5407
19-Jan-2015,0.36,1790.89,79.39,86.0012,104.28843,204.0141,176.3226,177.605
20-Jan-2015,0.36,1796.7,78.71,86.2137,104.03838,204.3873,176.4914,177.7542
21-Jan-2015,0.36,1807.9,78.64,86.3255,104.01088,204.4775,176.9056,177.7062
22-Jan-2015,0.36,1790.76,79.01,86.9188,104.94306,205.0471,177.3149,177.8505
23-Jan-2015,0.36,1780.67,78.71,87.4202,105.12849,206.1294,177.8084,178.3042
24-Jan-2015,0.36,1780.67,78.71,87.4202,105.31852,207.4662,178.7273,178.9111
25-Jan-2015,0.36,1780.67,78.71,87.4202,105.31852,207.4777,178.7347,178.9281
26-Jan-2015,0.36,1778.9,78.69,87.4197,105.31852,207.7184,178.9266,178.8657
27-Jan-2015,0.36,1771.6,78.42,87.1782,104.6966,206.7474,178.108,178.4934
28-Jan-2015,0.36,1771.89,78.36,86.6199,104.6989,206.8045,177.9658,178.5556
29-Jan-2015,0.36,1764.11,78.35,86.5097,103.76914,206.5446,177.8854,178.3807
30-Jan-2015,0.36,1764.75,78.6,86.6231,103.91018,206.2765,177.5789,178.3719
31-Jan-2015,0.36,1764.75,78.6,86.6231,103.81409,206.2736,177.555,178.4036
01-Feb-2015,0.36,1764.75,78.6,86.6231,103.81409,206.2852,177.5624,178.4205
02-Feb-2015,0.36,1754.21,78.51,86.9037,103.81409,206.5202,177.558,178.4833
03-Feb-2015,0.36,1757.79,78.41,87.8311,104.2833,207.0774,178.058,178.6051
04-Feb-2015,0.36,1755.3,78.61,87.7346,104.48392,207.0553,178.017,178.6466
05-Feb-2015,0.36,1758.3,78.46,87.9162,104.7438,206.9681,177.8822,178.6098
06-Feb-2015,0.36,1764.57,78.62,88.113,105.12948,206.8922,177.7711,178.641
07-Feb-2015,0.36,1764.57,78.62,88.113,104.44505,206.9492,177.8108,178.6835
08-Feb-2015,0.36,1764.57,78.62,88.113,104.44505,206.9607,177.8177,178.6987
09-Feb-2015,0.36,1756.97,78.67,87.9003,104.44505,206.7295,177.7884,178.6995
10-Feb-2015,0.36,1761.49,78.47,88.3852,104.63905,207.2815,178.0388,178.6832
11-Feb-2015,0.36,1758.71,78.38,88.5849,104.4339,207.46,178.2318,178.679
12-Feb-2015,0.36,1760.15,78.48,88.5849,104.98352,207.7376,178.4768,178.4577
13-Feb-2015,0.36,1767.22,79.38,89.5074,105.59367,207.9828,179.0371,178.6764
14-Feb-2015,0.36,1767.22,79.38,89.5074,105.53319,207.8085,178.9048,178.6132
15-Feb-2015,0.36,1767.22,79.38,89.5074,105.53319,207.82,178.9117,178.6283
16-Feb-2015,0.36,1751.21,79.25,89.4041,105.53319,207.6935,179.1489,178.8588
17-Feb-2015,0.36,1747.85,79.14,89.0315,105.64058,207.5831,179.0856,178.8717
18-Feb-2015,0.36,1744.57,79.26,89.0317,105.69665,207.7568,179.1129,178.9379
19-Feb-2015,0.36,1742.56,79.38,88.9484,105.65974,208.0078,179.4196,179.2705
20-Feb-2015,0.36,1754.89,79.43,89.1741,105.56692,208.4572,179.6269,179.2352
21-Feb-2015,0.36,1754.89,79.43,89.1741,105.01524,208.5839,179.7298,179.2913
22-Feb-2015,0.36,1754.89,79.43,89.1741,105.01524,208.5944,179.7362,179.3056
23-Feb-2015,0.36,1745.82,79.11,88.9427,105.01524,208.7118,179.8608,179.2721
24-Feb-2015,0.36,1739.04,79.25,89.5492,104.57374,209.3252,180.1899,179.4766
25-Feb-2015,0.36,1729.95,79.07,89.4037,104.45927,208.7721,179.961,179.5104
26-Feb-2015,0.36,1740.74,79.17,89.4762,104.68879,208.8189,180.1887,179.6209
27-Feb-2015,0.36,1745.56,79.43,89.4871,104.68718,208.4609,180.3009,179.2289
28-Feb-2015,0.36,1745.56,79.43,89.4871,105.36273,208.6925,180.511,179.3415
01-Mar-2015,0.36,1745.56,79.43,89.4871,105.36273,208.7092,180.5209,179.3617
02-Mar-2015,0.36,1744.44,79.65,89.6589,105.36273,209.0079,180.6592,179.5697
03-Mar-2015,0.36,1743.66,79.58,89.5631,105.31853,208.9921,180.3127,179.528
04-Mar-2015,0.36,1744.77,79.94,89.4356,105.66499,208.912,180.1978,179.505
05-Mar-2015,0.36,1755.79,79.93,89.7693,105.76239,210.0826,180.5329,179.7648
06-Mar-2015,0.36,1761.17,80.38,90.2976,105.99997,210.0971,180.8646,179.8523
07-Mar-2015,0.36,1761.17,80.38,90.2976,106.01868,210.184,180.9656,179.8765
08-Mar-2015,0.36,1761.17,80.38,90.2976,106.01868,210.1952,180.971,179.8905
09-Mar-2015,0.36,1756.46,80.79,90.2518,106.01868,210.509,181.1797,179.8542
10-Mar-2015,0.36,1754.96,80.76,90.125,105.97342,209.6405,180.4014,179.5118
11-Mar-2015,0.36,1750.54,80.82,89.9167,105.74124,210.0468,180.9429,179.6413
12-Mar-2015,0.36,1748.05,80.62,90.1808,106.16171,210.3352,181.5059,179.7987
13-Mar-2015,0.36,1749.74,80.54,90.094,105.77606,210.4414,181.4494,179.7479
14-Mar-2015,0.36,1749.74,80.54,90.094,106.22986,210.8536,181.7145,180.029
15-Mar-2015,0.36,1749.74,80.54,90.094,106.22986,210.8653,181.7211,180.0448
16-Mar-2015,0.36,1751.5,80.61,89.7615,106.22986,211.15,182.3079,180.1503
17-Mar-2015,0.36,1745.3,80.29,89.995,106.1925,211.1661,182.3702,180.3548
18-Mar-2015,0.36,1740.04,80.16,89.8222,106.09653,211.0893,182.0881,179.9403
19-Mar-2015,0.36,1736.21,79.89,89.8629,106.13317,211.0083,182.352,180.3106
20-Mar-2015,0.36,1727.37,79.46,89.9178,106.2379,210.9234,182.3103,180.2215
21-Mar-2015,0.36,1727.37,79.46,89.9178,106.2379,211.0302,182.3657,180.3037
22-Mar-2015,0.36,1727.37,79.46,89.9178,106.2379,211.0419,182.3724,180.3197
23-Mar-2015,0.36,1730.34,79.73,89.9854,106.48904,210.9962,182.3011,180.3377
24-Mar-2015,0.36,1718.94,79.73,90.1077,106.01787,210.5285,181.9019,180.0014
25-Mar-2015,0.36,1712.6,79.77,90.1256,105.79297,210.1499,181.0828,179.9648
26-Mar-2015,0.36,1710.65,79.97,89.5687,105.24922,209.9657,181.0285,179.9476
27-Mar-2015,0.36,1709.75,80.04,89.6808,105.18659,210.125,181.0041,180.011
28-Mar-2015,0.36,1709.75,80.04,89.6808,105.6343,210.4786,181.3118,180.1794
29-Mar-2015,0.36,1709.75,80.04,89.6808,105.6343,210.4904,181.3185,180.1953
30-Mar-2015,0.36,1713.53,78.85,89.9013,105.6343,210.9587,181.8622,180.2434
31-Mar-2015,0.36,1712.82,79.58,90.0756,105.78336,210.424,181.6621,180.3175
01-Apr-2015,0.36,1719.82,80.1,90.5772,106.27565,211.0083,181.8102,180.3336
02-Apr-2015,0.36,1721.49,80.16,91.0685,106.49795,211.0708,182.0605,180.4864
03-Apr-2015,0.36,1721.49,80.11,91.0202,106.43303,210.9547,181.9688,180.4638
